,id,title,release_year,runtime,budget,revenue,vote_average,vote_count,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8
26857,137491,Snow in August,2001,104,0,0,7.6,5,Drama,Family,,,,,,
26862,149043,St. Giuseppe Moscati: Doctor to the Poor,2007,200,0,0,7.0,2,Drama,,,,,,,
26863,289390,Women Aren't Funny,2014,79,0,0,4.6,8,Comedy,Documentary,,,,,,
26865,75562,Shun Li and the Poet,2011,100,0,0,6.7,18,Drama,Foreign,,,,,,
26866,244956,Basara: Princess Goh,1992,142,0,0,4.3,2,History,Drama,,,,,,
26867,284276,Cake,2014,102,7000000,2360281,6.2,371,Drama,,,,,,,
26868,237808,Quod erat demonstrandum,2013,105,0,0,6.0,1,Drama,,,,,,,
26870,166221,Teresa's Tattoo,1994,88,0,0,6.0,3,Comedy,Crime,Action,,,,,
26871,44014,Groupie,2010,90,0,0,3.4,4,Horror,Thriller,,,,,,
26873,10639,LiebesLuder,2000,91,0,0,6.0,1,Comedy,,,,,,,
26878,220514,HazMat,2013,80,0,0,4.8,4,Horror,,,,,,,
26887,36109,The Grind,2009,88,1200000,0,3.8,1,Action,Thriller,Romance,,,,,
26897,60139,Lethal Ninja,1993,97,0,0,3.9,5,Action,Thriller,,,,,,
26898,42182,Octopus 2: River of Fear,2001,91,0,0,3.4,12,Horror,,,,,,,
26900,69495,Lone Rider,2008,82,0,0,4.4,4,TV Movie,Action,Western,,,,,
26904,258673,The Trip to Bountiful,2014,89,0,0,3.8,3,Drama,TV Movie,,,,,,
26906,29799,Project Shadowchaser III,1995,99,0,0,3.8,3,Science Fiction,Horror,Thriller,,,,,
26911,23853,Wish You Were Dead,2002,100,0,0,0.0,0,Action,Comedy,Thriller,Romance,,,,
26915,242458,Way Back Home,2013,131,0,0,7.4,18,Drama,,,,,,,
26916,112141,Menno's Mind,1997,95,0,0,0.0,0,Thriller,Science Fiction,,,,,,
26917,39337,Lewis Black: Stark Raving Black,2009,80,0,0,6.8,6,Comedy,,,,,,,
26919,69803,Mayor Cupcake,2011,86,0,0,3.5,1,Comedy,Drama,Family,,,,,
26920,129415,Katt Williams: Kattpacalypse,2012,60,0,0,6.3,6,Comedy,,,,,,,
26921,13621,Switch,2007,89,2400000,0,6.0,3,,,,,,,,
26922,134415,Vampire Dog,2012,91,0,0,3.7,8,Family,,,,,,,
26923,42250,Python 2,2002,89,0,0,4.2,10,Horror,,,,,,,
26929,238811,No Man's Land,2013,118,0,0,6.6,17,Drama,Crime,Western,,,,,
26930,24978,Paper Soldiers,2002,88,0,0,5.9,6,Action,Comedy,,,,,,
26931,55989,Southie,1998,95,0,0,4.7,3,Drama,Action,Thriller,,,,,
26934,44049,Matching Jack,2010,99,0,0,6.8,17,Drama,,,,,,,
26948,62347,Precious Find,1996,85,0,0,4.3,2,Action,Science Fiction,,,,,,
26949,252682,Burning Down the House,2001,84,0,0,0.0,0,,,,,,,,
26955,63045,Textuality,2011,90,0,0,4.3,4,Comedy,Romance,,,,,,
26956,48132,Kevin Smith: Too Fat For 40,2010,117,0,0,6.1,11,Comedy,,,,,,,
26958,79842,SeaFood,2011,93,2219684,0,4.9,19,Animation,Comedy,Family,Adventure,,,,
26965,74860,White: The Melody of the Curse,2011,106,0,0,5.9,23,Horror,,,,,,,
26966,15909,Kermit's Swamp Years,2002,82,0,0,5.6,7,Fantasy,Family,Comedy,,,,,
26968,41366,New World Disorder,1999,94,0,0,3.8,2,Action,Thriller,,,,,,
26974,42354,House Party 4: Down to the Last Minute,2001,96,0,0,3.8,5,Comedy,,,,,,,
26975,61473,Race to Space,2001,104,0,0,5.4,7,Drama,Family,,,,,,
26977,61052,The Night We Called It a Day,2003,97,0,0,6.3,3,Comedy,Drama,,,,,,
26978,164372,The Snow Queen,2012,76,7000000,12400000,5.1,47,Animation,Fantasy,,,,,,
26979,70878,Mimesis,2011,0,0,0,3.8,13,Horror,,,,,,,
26980,40624,In the Shadows,2001,105,0,0,5.2,5,Drama,Thriller,,,,,,
26982,91198,Trapped in the Closet: Chapters 13-22,2007,48,0,0,6.1,7,Music,Crime,Comedy,,,,,
26983,15587,Safari,2009,102,0,0,4.5,97,Adventure,Comedy,,,,,,
26984,30817,Stealth Fighter,1999,88,0,0,4.3,4,Action,Thriller,,,,,,
26985,39961,The Land Before Time XIII: The Wisdom of Friends,2007,76,0,0,6.0,29,Family,Animation,,,,,,
26986,34862,Solar Attack,2006,91,0,0,2.6,4,Action,Science Fiction,Thriller,,,,,
26989,29192,The Missing Lynx,2008,97,0,0,5.3,3,Animation,Family,,,,,,
26995,73941,Limelight,2011,102,0,0,5.4,4,Documentary,,,,,,,
26998,33988,The Pit and the Pendulum,2009,80,0,0,2.3,6,Fantasy,Horror,Thriller,,,,,
27001,141063,Skeleton Key 2: 667 Neighbor of the Beast,2008,123,5000,0,1.8,4,,,,,,,,
27002,85439,"Snowflake, the White Gorilla",2011,86,0,0,5.4,10,Animation,Adventure,Comedy,Family,,,,
27013,55180,The Last Big Thing,1998,98,0,0,6.0,3,Comedy,Drama,,,,,,
27014,220933,"No God, No Master",2014,94,0,0,6.8,6,Crime,Drama,Thriller,History,,,,
27017,127445,Rain,2008,110,0,0,5.0,2,Drama,,,,,,,
27021,87847,Simple Things,2007,102,0,0,3.0,2,Drama,Family,,,,,,
27024,124073,Iceberg Slim: Portrait of a Pimp,2012,89,0,0,6.0,6,,,,,,,,
27028,86324,Santiago,2007,80,0,0,7.5,4,Documentary,,,,,,,
27031,55767,Our Town,2007,114,0,0,5.7,9,Crime,Drama,Mystery,,,,,
27033,91548,Ring of Fire II: Blood and Steel,1993,94,0,0,5.0,5,Drama,Action,Thriller,,,,,
27035,41559,The Job,2009,99,0,0,4.3,4,Comedy,Drama,Thriller,,,,,
27038,268321,Squatters,2014,102,0,0,6.9,26,Drama,,,,,,,
27041,103433,Hillside Cannibals,2006,90,0,0,1.7,5,Horror,Comedy,Crime,,,,,
27044,37779,The Last Flight,2009,98,24000000,0,4.8,21,Adventure,Drama,Romance,,,,,
27046,115373,Gunshy,1998,100,0,0,5.0,2,Action,Crime,Thriller,,,,,
27047,61016,Perfume,2001,106,0,0,5.5,4,Comedy,Drama,,,,,,
27050,194736,Monday Night Mayhem,2002,98,0,0,3.0,2,Drama,,,,,,,
27051,31340,The New Protocol,2008,90,0,0,6.4,10,Drama,Mystery,,,,,,
27054,120854,Lizzie,2013,93,0,0,2.6,7,Thriller,,,,,,,
27055,129798,The Crying Dead,2011,0,0,0,4.0,6,Adventure,Horror,Thriller,,,,,
27056,61263,Illegal,2010,90,0,404,6.9,9,Drama,,,,,,,
27058,70190,Scarred City,1999,100,0,0,2.3,3,Action,Thriller,,,,,,
27060,61682,A Boy and His Samurai,2010,108,0,0,6.6,8,Comedy,Drama,Romance,,,,,
27061,60703,Slow Burn,2000,90,0,0,5.5,1,Action,Drama,Mystery,Thriller,,,,
27063,145259,Home Sweet Home,2001,100,0,0,7.6,4,Drama,,,,,,,
27068,50650,Night and Fog,2009,122,0,0,7.6,4,Drama,,,,,,,
27070,95578,Evel Knievel,2004,91,0,0,6.0,1,Drama,,,,,,,
27073,145194,Such Is Life,1996,0,0,0,1.5,2,Comedy,Drama,,,,,,
27076,82418,Outlaw Justice,1999,96,0,0,7.1,4,Action,Western,,,,,,
27080,167198,The Midnight Game,2013,74,0,0,2.4,6,Thriller,Horror,,,,,,
27081,173488,Spark: A Burning Man Story,2013,90,0,0,6.1,4,Documentary,,,,,,,
27082,106446,Anything You Want,2010,101,0,0,6.5,4,Drama,Foreign,,,,,,
27083,90291,Stalker,2010,77,0,0,4.3,8,Horror,,,,,,,
27092,293880,Hollidaysburg,2014,88,600000,0,5.2,9,Comedy,,,,,,,
27094,112460,London Voodoo,2004,90,0,0,4.0,1,Horror,Thriller,,,,,,
27095,81646,Marathon Boy,2010,98,0,0,7.5,2,Documentary,Foreign,,,,,,
27098,39433,The Front,2010,90,5000000,0,5.1,9,TV Movie,Crime,Drama,Mystery,,,,
27100,40874,Just for Kicks,2005,67,0,0,6.7,5,Documentary,,,,,,,
27103,95820,Love Bites,1993,98,0,0,4.9,4,Horror,Romance,Comedy,,,,,
27107,211930,Hostage,2005,105,0,0,8.0,1,Crime,Drama,Thriller,,,,,
27113,72946,I Will Follow,2010,76,0,0,6.4,5,Drama,Romance,,,,,,
27114,63612,Bienvenido a casa,2006,118,0,0,5.0,1,Drama,Comedy,Romance,,,,,
27117,102256,Marianne,2011,103,0,0,5.3,2,Mystery,Drama,Fantasy,Horror,Thriller,,,
27118,87820,Uncle Kent,2011,72,0,0,6.1,6,Drama,Comedy,Romance,,,,,
27123,245589,Voodoo Possession,2014,94,0,0,3.0,14,Mystery,Horror,Drama,,,,,
27124,198214,Ring of Fire,2013,90,0,0,4.5,1,Drama,,,,,,,
27127,68716,Venus & Vegas,2010,95,0,0,3.4,10,Action,Comedy,,,,,,
27128,217925,Jay-Z: Made in America,2013,0,0,0,6.0,1,Documentary,,,,,,,
27131,73614,House of Usher,2008,83,1000000,0,3.0,8,Horror,Thriller,,,,,,
27134,217719,Snake & Mongoose,2013,102,0,0,5.5,4,Drama,,,,,,,
27140,50042,The Lightkeepers,2009,96,4500000,0,5.4,7,Comedy,Drama,Romance,,,,,
27144,279828,Delirium,2014,43,0,0,6.6,41,Adventure,Fantasy,Romance,Science Fiction,,,,
27147,199556,Absolute Deception,2013,92,5000000,0,4.4,19,Action,,,,,,,
27148,284536,The Gambler,2014,111,25000000,39171130,5.7,550,Thriller,Crime,Drama,,,,,
27149,249170,Dinosaur 13,2014,95,0,0,7.0,35,Documentary,,,,,,,
27151,261823,Loitering with Intent,2014,80,0,0,4.3,5,Comedy,Drama,,,,,,
27152,297556,Justice League: Throne of Atlantis,2015,72,3500000,0,6.5,222,Science Fiction,Action,Animation,Adventure,,,,
27153,179267,Jay And Silent Bob's Super Groovy Cartoon Movie,2013,63,0,0,4.9,14,Comedy,,,,,,,
27154,118640,Love and Other Troubles,2012,91,0,0,5.9,7,Comedy,Romance,,,,,,
27158,51548,The Invisible Eye,2010,97,0,0,6.2,7,Drama,,,,,,,
27159,62670,The Adventures of Tom Thumb & Thumbelina,2002,75,0,0,5.5,7,Animation,,,,,,,
27160,207475,The Ouija Experiment,2011,88,0,0,4.2,56,Horror,,,,,,,
27161,232462,Styx,2001,93,0,0,3.7,3,Action,Crime,Thriller,,,,,
27165,59178,The Wind in the Willows,1995,74,0,0,7.0,8,Family,Animation,Adventure,Comedy,,,,
27166,149150,Melody for a Street Organ,2009,153,0,0,5.4,5,Drama,,,,,,,
27167,51800,The Dolphin: Story of a Dreamer,2009,86,3000000,0,0.0,0,Animation,,,,,,,
27169,60949,Toys in the Attic,2009,75,0,0,5.8,6,Thriller,Animation,Family,Fantasy,,,,
27171,92371,Project: Shadowchaser,1992,97,0,0,4.1,4,Action,Science Fiction,Thriller,,,,,
27172,74457,Redemption Road,2011,91,0,0,4.7,6,Drama,,,,,,,
27173,247447,Willow and Wind,2000,77,0,0,10.0,1,Drama,,,,,,,
27178,143146,Ritual,2013,90,0,0,6.1,6,Horror,,,,,,,
27179,140509,"The Foreign Duck, the Native Duck and God in a Coin Locker",2007,110,0,0,6.7,5,Drama,,,,,,,
27181,212455,House Party: Tonight's the Night,2013,80,0,0,4.1,11,,,,,,,,
27186,61950,The Fine Art of Love: Mine Ha-Ha,2005,102,0,0,4.7,5,Mystery,Drama,,,,,,
27187,141319,Spanish Judges,2000,94,3500000,0,5.5,2,Crime,Drama,,,,,,
27189,26497,Impy's Island,2006,87,0,0,6.0,13,Animation,Family,Fantasy,,,,,
27191,46651,Romance,2008,104,0,0,6.3,6,Romance,,,,,,,
27192,21409,The Window,2008,85,0,0,7.0,3,Drama,Foreign,,,,,,
27200,44998,The Dry Land,2010,92,0,12000,6.0,1,Drama,,,,,,,
27208,51832,The Matchmaker,2010,112,2150000,0,6.8,8,Drama,,,,,,,
27211,77716,The Cup,2011,106,0,0,4.3,5,Drama,History,,,,,,
27217,86709,Last Man Standing,2011,84,0,0,3.0,4,Drama,Action,Thriller,,,,,
27219,238206,Eddie Izzard: Force Majeure Live,2013,85,0,0,8.0,1,Comedy,,,,,,,
27222,229526,Killer Holiday,2013,103,0,0,3.6,5,Horror,Thriller,,,,,,
27223,10151,Snow White,2005,113,0,0,0.0,0,Drama,,,,,,,
27230,6163,The Hessen Affair,2009,108,20000000,0,5.1,4,History,Drama,Action,,,,,
27235,58936,Pure Country 2: The Gift,2010,112,0,133771,5.1,8,Drama,Music,Romance,,,,,
27237,40252,Witchboard III: The Possession,1995,93,0,0,3.8,4,Drama,Horror,,,,,,
27238,16926,Prairie Fever,2008,81,0,0,2.8,6,Action,Western,,,,,,
27239,13017,Unstable Fables: Tortoise vs. Hare,2008,80,0,0,6.1,4,Animation,Drama,Family,,,,,
27240,251783,Pleasure or Pain,2013,102,0,0,4.5,21,Drama,Thriller,,,,,,
27241,187263,"You Lie, You Die",2012,103,0,0,4.8,5,Thriller,,,,,,,
27245,60977,The Pee-Wee Herman Show on Broadway,2011,89,0,0,6.3,5,Comedy,,,,,,,
27247,84211,Safety Patrol,1998,96,0,0,6.0,2,,,,,,,,
27251,104711,Tom Sawyer,2011,109,0,0,6.6,15,Adventure,,,,,,,
27253,121667,Venus and Serena,2012,99,0,0,6.2,3,Documentary,,,,,,,
27259,113219,TekWar,1994,97,0,0,5.4,8,Science Fiction,,,,,,,
27261,74877,Son of Morning,2011,81,0,0,3.9,7,Comedy,Drama,,,,,,
27264,203264,Percentage,2013,82,0,0,4.2,5,Action,Crime,,,,,,
27270,180891,Real,2013,127,0,0,5.8,21,Drama,Science Fiction,,,,,,
27271,152130,Playdate,2012,82,0,0,4.4,8,Thriller,,,,,,,
27275,98549,The Legend of Hell's Gate: An American Conspiracy,2011,108,0,0,3.9,8,Action,Adventure,History,Western,,,,
27276,39042,Multiple Sarcasms,2010,97,0,0,6.3,2,Drama,Romance,,,,,,
27281,52323,Touching Home,2008,108,2000000,0,5.8,4,Drama,,,,,,,
27284,174340,Richard Pryor: Omit the Logic,2015,83,0,0,7.0,20,Documentary,,,,,,,
27289,43625,Heidi,2005,97,0,0,6.5,4,Drama,Family,Foreign,,,,,
27290,15898,Unstable Fables: 3 Pigs & a Baby,2008,78,0,0,5.4,8,Family,Animation,,,,,,
27291,188357,Richard The Lionheart,2013,100,0,0,1.9,4,Action,Adventure,,,,,,
27294,33002,New World Order,2009,83,0,0,5.0,3,Documentary,,,,,,,
27298,44974,Kettle of Fish,2006,0,0,0,4.3,3,Comedy,Romance,,,,,,
27299,75033,Winnie Mandela,2011,107,15000000,0,5.2,5,Drama,,,,,,,
27301,122083,Superstar,2012,112,0,0,5.0,31,Drama,Comedy,,,,,,
27306,77118,I Accidentally Domed Your Son,2004,0,0,0,7.0,1,Action,Comedy,,,,,,
27307,70916,The Lovers,1994,107,0,0,6.4,9,Romance,Drama,Family,Fantasy,,,,
27308,56412,Skinwalkers,2002,100,0,0,3.2,3,Drama,Thriller,Crime,Mystery,,,,
27310,11719,One Foot in Heaven,1991,99,0,0,6.1,7,Comedy,,,,,,,
27311,63706,Mandrake,2010,89,0,0,2.9,12,Horror,Science Fiction,Thriller,,,,,
27312,85768,Greetings to the Devil,2011,90,0,0,6.3,6,Action,Thriller,Drama,,,,,
27318,44989,The Paranoids,2008,98,0,0,5.0,1,Drama,Comedy,Romance,Foreign,,,,
27319,208495,Mission Park,2013,101,0,0,5.1,5,Crime,,,,,,,
27320,92635,Snow White: A Deadly Summer,2012,85,1000000,0,4.8,11,Horror,Thriller,,,,,,
27321,71511,Medium Raw,2010,111,1000000,0,3.9,7,Fantasy,Horror,Thriller,,,,,
27322,46869,Love on the Side,2004,102,0,0,5.7,6,Romance,Comedy,,,,,,
27326,23200,Silent Partner,2005,96,3600000,0,3.8,4,Action,Crime,,,,,,
27327,84727,Woman Wanted,1999,110,0,0,7.0,1,Drama,Romance,,,,,,
27328,56596,Trust Me,2010,109,0,0,5.8,2,Drama,Comedy,,,,,,
27329,173299,Hail Caesar,1994,100,0,0,4.5,2,Comedy,,,,,,,
27335,18571,Phantom Punch,2009,105,0,0,5.6,7,Drama,,,,,,,
27337,113175,Robin of Locksley,1996,97,0,0,4.0,2,Adventure,Drama,,,,,,
27339,26888,Soul Power,2008,93,0,0,6.0,4,Documentary,Music,,,,,,
27340,49733,The Waiting City,2010,100,0,0,7.5,3,Drama,Romance,Foreign,,,,,
27342,42754,Three Can Play That Game,2007,87,1000000,0,4.3,4,Comedy,Romance,,,,,,
27343,67328,The Gundown,2011,97,0,0,4.0,5,Action,Western,,,,,,
27344,77845,Lone Hero,2002,0,0,0,0.0,0,Drama,Action,Adventure,,,,,
27345,68744,Johnny Skidmarks,1998,96,0,0,5.0,1,Thriller,Crime,Drama,Mystery,,,,
27346,39166,The Black Pimpernel,2007,95,5000000,0,6.1,4,Drama,History,Romance,Thriller,,,,
27348,139367,The Mark,2012,95,0,0,3.2,5,Action,Thriller,,,,,,
27349,46562,The Last Rites of Ransom Pride,2010,83,0,0,3.8,7,Action,Drama,Western,,,,,
27354,188507,Space Warriors,2013,93,0,0,4.6,12,Science Fiction,Adventure,Family,,,,,
27362,80200,Velocity Trap,1999,86,0,0,4.7,6,Science Fiction,,,,,,,
27365,108716,In Cold Blood,1996,240,0,0,4.6,6,Crime,TV Movie,,,,,,
27369,47437,Tom Thumb,2001,90,0,0,5.9,13,Family,Adventure,Fantasy,,,,,
27371,61613,The Inheritance,2011,90,500000,0,3.8,8,Drama,Horror,Thriller,Foreign,,,,
27373,37306,Voodoo Moon,2006,89,0,0,4.3,2,Drama,Fantasy,Horror,,,,,
27375,78504,Restitution,2011,101,0,0,3.8,9,Action,Thriller,Crime,Mystery,Romance,,,
27377,24683,Razortooth,2007,92,0,0,4.0,7,Action,Horror,Science Fiction,Thriller,,,,
27378,60965,The Legend of Bloody Mary,2008,93,1000000,0,3.8,5,Horror,Mystery,Thriller,,,,,
27384,56860,Lost Signal,2007,104,2000000,0,3.7,9,Horror,Thriller,,,,,,
27385,14053,Slap Shot 3: The Junior League,2008,90,4500000,0,4.2,7,Action,Adventure,Comedy,,,,,
27388,127614,Almost 18,2012,112,0,0,7.2,6,Foreign,Drama,Comedy,,,,,
27389,167956,Fist of Jesus,2012,15,0,0,7.6,15,Action,Comedy,Horror,,,,,
27390,253266,Print the Legend,2014,100,0,0,7.1,17,Documentary,,,,,,,
27391,233487,He Who Dares,2014,82,1000000,0,3.3,13,Action,,,,,,,
27392,180644,Anina,2013,78,0,0,7.1,14,Animation,Comedy,Family,,,,,
27393,302828,Against the Sun,2014,100,0,0,6.5,59,War,Adventure,,,,,,
27394,281298,The Divine Move,2014,118,0,0,6.9,30,Action,Crime,Drama,,,,,
27398,33272,Lucky Country,2009,96,0,0,3.3,2,History,Drama,Thriller,Western,,,,
27400,166085,Tasting Menu,2013,85,3780000,0,4.0,1,Comedy,,,,,,,
27401,290802,Night Will Fall,2014,75,0,0,7.8,22,Documentary,,,,,,,
27403,215924,The Amazing Catfish,2013,87,1300000,0,5.7,17,Comedy,Drama,,,,,,
27421,159000,Citizen Koch,2013,85,0,0,6.3,3,Documentary,,,,,,,
27422,309049,We Still Kill the Old Way,2014,94,0,0,5.3,23,Crime,,,,,,,
27423,318359,In Our Garden,2002,86,0,0,0.0,0,,,,,,,,
27424,266880,Giuseppe Makes a Movie,2014,82,0,0,6.4,4,Documentary,,,,,,,
27426,91929,The Arrival of Wang,2012,80,0,0,6.6,8,Science Fiction,Mystery,Thriller,,,,,
27427,142724,Walker,2012,26,0,0,6.4,6,,,,,,,,
27434,244580,Low Down,2014,119,0,0,5.0,20,Drama,Music,,,,,,
27435,242675,"Another Day, Another Time: Celebrating the Music of ""Inside Llewyn Davis""",2013,101,0,0,9.3,3,Documentary,,,,,,,
27436,43721,Margaret,2009,113,0,0,0.0,0,TV Movie,Comedy,Drama,Romance,,,,
27437,286875,Paper Planes,2014,96,0,0,6.0,49,Comedy,Family,,,,,,
27438,45441,DRIVE,2002,102,0,0,7.0,7,Comedy,Drama,,,,,,
27439,105133,Hard Luck Hero,2003,79,0,0,7.5,2,,,,,,,,
27440,95853,Bunny Drop,2011,114,0,0,6.7,11,Drama,Comedy,,,,,,
27441,22901,I Know You Know,2009,81,0,0,6.8,5,Thriller,Drama,Comedy,,,,,
27442,21988,Awaydays,2009,105,0,0,5.4,9,Drama,Foreign,,,,,,
27445,188180,Body Fat Index of Love,2012,98,0,0,5.3,3,Comedy,,,,,,,
27446,256196,Burning Blue,2013,96,0,0,5.5,13,Drama,Romance,War,,,,,
27447,261830,Björk: Biophilia Live,2014,97,0,0,8.1,10,Documentary,Music,,,,,,
27457,48798,Love and Distrust,2010,93,0,0,4.8,11,Romance,Drama,,,,,,
27458,104638,"Aquí llega Condemor, el pecador de la pradera",1996,90,0,1705030,4.7,6,Western,Comedy,,,,,,
27459,135696,El asombroso mundo de Borjamari y Pocholo,2004,90,0,3367646,5.4,5,Comedy,,,,,,,
27460,59722,2012: Ice Age,2011,91,0,0,3.8,84,Action,Adventure,Science Fiction,,,,,
27461,131932,FBI: Frikis buscan incordiar,2004,85,0,928391,2.0,1,Comedy,,,,,,,
27462,48635,Isi/Disi - Amor a lo bestia,2004,88,0,0,5.5,13,Comedy,Music,Adventure,,,,,
27472,51780,Pretty Cool,2005,92,0,0,4.9,5,Fantasy,Comedy,,,,,,
27473,283536,Ned Rifle,2014,85,0,0,5.6,16,Drama,,,,,,,
27474,252637,Time in the Minors,2010,85,0,0,0.0,0,Documentary,,,,,,,
27475,131503,Stars Above,2012,0,0,0,7.3,4,,,,,,,,
27476,203321,Not Another Happy Ending,2013,102,0,0,6.1,37,Romance,Comedy,Drama,,,,,
27477,210860,Mortdecai,2015,106,60000000,30418560,5.4,1078,Comedy,Adventure,,,,,,
27478,216015,Fifty Shades of Grey,2015,125,40000000,571006128,5.2,3350,Drama,Romance,Thriller,,,,,
27479,305932,Expelled,2014,85,0,0,6.2,187,Comedy,,,,,,,
27480,142208,Buffalo Girls,2012,66,0,0,8.0,3,Documentary,Action,,,,,,
27481,196255,Gregory Go Boom,2013,18,0,0,6.3,4,Comedy,,,,,,,
27482,48522,The Periwig-Maker,2000,15,0,0,8.1,9,Animation,,,,,,,
27483,53215,Kiwi!,2006,3,0,0,6.5,41,Animation,Action,,,,,,
27485,48730,Björk at the Royal Opera House,2002,94,0,0,6.8,4,Music,,,,,,,
27489,56275,Reggie Watts: Why Shit So Crazy?,2010,53,0,0,6.0,4,Comedy,Music,,,,,,
27491,190946,Curb Dance,2011,2,0,0,5.0,5,,,,,,,,
27496,24251,"I Want a Dog for Christmas, Charlie Brown",2003,49,0,0,6.9,8,Animation,Comedy,Family,,,,,
27501,37556,Charlie Brown's Christmas Tales,2002,18,0,0,5.8,4,Comedy,Family,Animation,,,,,
27502,205818,Eat,2011,15,0,0,8.0,1,Drama,,,,,,,
27504,23998,"It's Christmastime Again, Charlie Brown",1992,22,0,0,5.9,10,Animation,,,,,,,
27505,27850,Halloweentown,1998,81,0,0,6.3,97,Adventure,Comedy,Family,Fantasy,Horror,TV Movie,,
27506,34205,Halloweentown II: Kalabar's Revenge,2001,81,0,0,6.3,62,Adventure,Family,Fantasy,TV Movie,,,,
27507,34560,Halloweentown High,2004,82,0,0,5.9,67,Adventure,Comedy,Family,Fantasy,TV Movie,,,
27510,44666,Surprise,1996,6,0,0,0.0,0,,,,,,,,
27514,154622,100 Years at the Movies,1994,9,0,0,8.0,6,Documentary,,,,,,,
27515,43658,Apple Jack,2003,16,0,0,0.0,0,Comedy,Drama,,,,,,
27520,123283,Marilyn in Manhattan,1998,46,0,0,6.5,1,,,,,,,,
27524,53214,Signs,2008,12,0,0,7.4,28,Romance,,,,,,,
27526,140149,Season's Greetings,1996,4,0,0,6.1,7,Comedy,Foreign,,,,,,
27528,157723,Nantucket Film Festival's Comedy Roundtable,2012,45,0,0,7.3,4,Comedy,Documentary,TV Movie,,,,,
27529,13535,Rubber Johnny,2005,6,0,0,7.7,23,Animation,Horror,,,,,,
27530,57622,Act da Fool,2010,4,0,0,6.3,8,,,,,,,,
27533,71145,Boo to You Too! Winnie the Pooh,1996,21,0,0,6.8,3,,,,,,,,
27534,80142,Sleeping Betty,2007,9,0,0,7.0,3,Animation,Comedy,,,,,,
27537,44874,Barbie: A Fashion Fairytale,2010,79,0,0,6.4,70,Family,Animation,,,,,,
27540,162864,The 3 Rs,2011,1,0,0,5.8,13,,,,,,,,
27541,109477,Brutal Relax,2010,15,0,0,6.6,10,Action,Comedy,,,,,,
27542,73714,Franz Kafka's a Country Doctor,2007,21,0,0,7.6,14,Animation,Drama,,,,,,
27547,21714,Coven,2000,40,0,0,6.3,4,Drama,Horror,,,,,,
27550,67460,We Can Be Heroes,2005,164,0,0,7.8,4,,,,,,,,
27551,48273,Bob's Birthday,1994,12,0,0,6.6,5,Comedy,Animation,,,,,,
27553,141754,Chainsaw Maid,2007,7,0,0,5.6,5,Animation,,,,,,,
27554,38580,The Little Matchgirl,2006,7,0,0,7.3,33,Drama,Animation,,,,,,
27556,137014,How They Get There,1997,3,0,0,7.0,7,Romance,Comedy,,,,,,
27559,241170,Inside The X-Files,1998,45,0,0,6.0,1,Documentary,,,,,,,
27560,27618,The Horribly Slow Murderer with the Extremely Inefficient Weapon,2008,10,0,0,6.6,36,Comedy,Horror,,,,,,
27561,60233,Norm MacDonald: Me Doing Standup,2011,61,0,0,7.2,7,Comedy,,,,,,,
27562,48874,A Flintstones Christmas Carol,1994,70,0,0,5.3,14,Animation,Comedy,Family,,,,,
27565,53543,Claymation Comedy of Horrors,1991,30,0,0,10.0,1,Animation,,,,,,,
27566,104062,The Last Farm,2004,17,0,0,7.6,7,Drama,,,,,,,
27567,93904,Snowballs,2011,5,0,0,6.0,7,,,,,,,,
27568,36003,"Danger! 50,000 Zombies",2004,25,0,0,8.0,2,Horror,Comedy,,,,,,
27570,69168,Stella: Live in Boston,2009,0,0,0,5.0,1,Comedy,,,,,,,
27571,58587,Diario de un skin,2005,80,0,0,6.7,7,Documentary,,,,,,,
27573,16048,All About Anna,2005,91,0,0,2.5,42,Comedy,Drama,Romance,,,,,
27577,253686,Darling Trap,2014,90,0,0,4.8,23,Comedy,,,,,,,
27578,78278,Special Delivery,2002,99,0,0,0.0,0,Comedy,,,,,,,
27579,64850,Mr. Average,2006,90,0,0,7.5,3,Comedy,Romance,Foreign,,,,,
27580,20921,Cutie Honey,2004,94,0,0,5.8,14,Action,Foreign,,,,,,
27581,45221,"Delphine 1, Yvan 0",1996,91,0,0,6.0,6,Comedy,,,,,,,
27582,72174,Doomsday Prophecy,2011,89,0,0,4.0,30,Action,Thriller,Science Fiction,,,,,
27583,74192,Love Can Seriously Damage Your Health,1997,129,0,0,5.8,9,Romance,Comedy,,,,,,
27584,159704,The Cave of the Golden Rose,1991,200,0,0,6.0,33,Adventure,Family,Fantasy,Romance,,,,
27585,201561,Human Touch,2005,102,0,0,0.0,0,Drama,,,,,,,
27586,130677,King Kelly,2012,86,0,0,4.3,5,Drama,,,,,,,
27587,72917,La Bande du drugstore,2002,93,0,0,6.3,2,Drama,Romance,,,,,,
27589,37688,Lahore,2010,145,0,0,0.0,0,Action,Foreign,,,,,,
27591,266723,Latitudes,2014,82,670,0,5.4,4,Drama,Romance,,,,,,
27592,13734,Frenchmen 2,2007,111,0,0,6.1,24,Comedy,Romance,,,,,,
27593,269714,The Last Diamond,2014,108,0,0,6.3,26,Drama,,,,,,,
27596,31985,Lightspeed,2006,90,0,0,1.4,4,Fantasy,Action,Science Fiction,,,,,
27597,64357,Meilleur espoir féminin,2000,0,0,0,6.7,10,Comedy,,,,,,,
